id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
beb5764b-9c67-43a8-853e-27a4fdd159c6,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,5,2.3800476,0.2325651,2.4450095,0.23205742,2
f850ff9e-35d8-4ad8-9040-ebe36dffa6c0,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,6,2.3800473,0.2325651,2.4450095,0.23205742,1
5c892142-315c-48dd-b91f-b6d597167fff,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,6,2.0180724,0.27357078,2.463698,0.19976076,2
5718474e-7359-4efb-99f9-3e8448d51b6b,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,7,2.3800478,0.2325651,2.4450097,0.23205742,1
2b9af2ea-c220-40e3-9d8d-e2601f34d79d,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,7,2.0065932,0.26818317,2.6187317,0.18062201,2
bb3bccfc-b393-4f09-8bac-42f2bf2c65bf,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,8,2.0062306,0.26908112,2.1955597,0.2236842,1
73dec960-b2fc-4781-9c89-e5f29b25b501,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,8,2.379963,0.2325651,2.6195836,0.21770334,2
91727d13-9991-43a5-be3d-ad8f1c32aa27,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,9,1.9976771,0.27177492,2.2717702,0.215311,1
0ed7b3a0-6224-46ed-83bc-9ce33c2b1e9a,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,9,2.533164,0.20802155,2.8060625,0.18779904,2
28b76330-aaf5-4672-91f8-cf484a885b73,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,10,2.0044577,0.27716252,2.203956,0.2200957,1
ee6c6e81-ebe4-44a1-90e4-ce9563c88370,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,10,2.671924,0.17599522,2.7750332,0.2200957,2
3cc9a5e6-ece2-416c-a846-596e8a6c739c,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,11,2.0210028,0.27297217,2.3752768,0.19976076,1
f7f2892d-ada5-4011-8ee5-1ea6146510f7,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,11,2.5050757,0.22508231,2.827294,0.22607656,2
5de80767-6f91-4f19-8bde-6b6c9d2cb4d6,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,12,2.0198545,0.27177492,2.1393087,0.20215312,1
20aa3157-002f-4b0c-af18-daef022a8bc3,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,12,2.3983526,0.21281053,2.4126925,0.21770334,2
7648554c-7c7b-465e-ad9f-35c831354359,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,13,2.014705,0.27446872,2.0936418,0.23086125,1
82cca956-8688-4cce-8341-d53d4e716abb,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,13,2.3260016,0.21849746,2.5587497,0.21291865,2
e777c643-5890-46ab-a320-a58c714447a2,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,14,2.0092604,0.27955702,2.2078907,0.22966507,1
d290cc5f-3862-4eeb-a365-f28d64af127a,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,14,2.4297135,0.19964083,2.375177,0.1854067,2
f347e83e-a4cc-4b66-a3e5-668d910d8a46,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,15,2.0310144,0.27027836,2.1182444,0.23086125,1
1dea9574-8273-4666-a18d-d7f54858ce9a,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,15,2.244374,0.2122119,3.1176727,0.18301435,2
ac1b5844-0eef-4e74-a662-5e4c4713d29a,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,16,2.019468,0.28075427,2.1436853,0.23086125,1
4dd75d3a-46d1-40e2-b6ed-ef98b4c96974,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,16,2.2968898,0.20742293,2.7106218,0.19856459,2
7b546990-6ac4-40fa-8ef8-c70598bf1476,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,17,2.0431094,0.26399282,2.1369414,0.22966507,1
eccd03e1-d320-4564-9d82-879f9bcea325,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,17,2.2979643,0.21580365,2.2445786,0.22248805,2
7bcc1806-fe9b-4293-9a65-935559eb4912,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,18,2.0502467,0.2636935,2.181158,0.2284689,1
62371444-7dc3-435f-bfcf-94b88616b681,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,18,2.1929374,0.23076923,2.3139894,0.215311,2
e91c7518-e517-4773-9063-4a70bff36101,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,19,2.0866134,0.25680932,2.15735,0.2200957,1
93ab0134-3a69-4e81-ac7c-e3f437f22257,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,19,2.1687815,0.23705478,2.490806,0.18181819,2
3d34962e-7126-477d-9fe7-724b2abbb816,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,20,2.108457,0.24244238,2.164764,0.21770334,1
a9f23751-04db-4f74-87e1-0561110db7d0,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,20,2.1565607,0.22298713,2.3574593,0.215311,2
4cdab809-ebab-4d66-bb1e-1d6603f582c4,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,0,3.3115788,0.032624964,3.3112924,0.031100478,1
