id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
1ae6ba8a-d895-407f-a757-c9a57eb92137,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,2,2.049879,0.2609997,2.4167237,0.20933014,5
b47242b4-c81f-416f-bcb4-0ec31747b479,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,2,2.3800473,0.2325651,2.4450095,0.23205742,6
4b03f839-7987-4846-8c62-90e7628491ae,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,2,2.0247974,0.26548937,2.6229568,0.18779904,7
5fda738f-d8f6-4c17-9ef3-5201871889ba,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,2,2.2219584,0.22538163,2.7345436,0.18062201,8
946b1d19-b8f6-413d-a41a-f781082455b7,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,2,2.3322632,0.2092188,2.9625769,0.20095694,9
abc97769-d15d-4c12-9247-742a4323a75b,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,2,2.0605445,0.26668662,3.3720264,0.12799042,10
8ab82351-9b11-4309-824d-523f2500ca70,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,3,2.0624287,0.2532176,2.03996,0.2416268,1
9fe7685d-464c-40c5-98a7-0f073167d121,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,3,2.0414708,0.2559114,2.0609574,0.24401914,2
cdcdd488-cf86-4417-8aa4-11ea9f99065b,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,3,2.0756485,0.25202036,2.0917778,0.21052632,3
2a47029a-0816-4ff9-b5cf-048f90b49f4a,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,3,2.1041667,0.24543549,2.1190417,0.24401914,4
a053b69a-4cdd-4995-8ac3-d4a313009aec,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,3,2.0340414,0.2711763,2.2014472,0.23086125,5
8940bd26-d717-4c48-a8a6-4ba699f854a7,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,3,2.3800476,0.2325651,2.4450095,0.23205742,6
797e1300-fdd7-4cec-b7ce-0f3f361740bd,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,3,2.016735,0.26668662,2.4747808,0.21770334,7
43d528c6-7df2-4b2f-bd9f-c56ed922810b,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,3,1.9776617,0.27297217,2.5439272,0.19497608,8
2f6a83c1-111c-4ac2-88ba-c78c684e4d36,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,3,2.3063169,0.24094583,2.902009,0.19736843,9
